RT_NM,STP_NM,RT_LINK,RT_DIR,RT_GRP,RT_NUM
malton-go-station-route-505-stop,Brampton Civic Hospital - Zum Bovaird Stop EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/malton-go-station-route-505-stop/1#trips,East,zum-bovaird,512
malton-go-station-route-505-stop,Torbram - Zum Bovaird Station Stop EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/malton-go-station-route-505-stop/1#trips,East,zum-bovaird,512
malton-go-station-route-505-stop,Airport Road - Zum Bovaird Station Stop EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/malton-go-station-route-505-stop/1#trips,East,zum-bovaird,512
malton-go-station-route-505-stop,North Park - Zum Bovaird Station Stop SB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/malton-go-station-route-505-stop/1#trips,East,zum-bovaird,512
malton-go-station-route-505-stop,Williams - Zum Bovaird Station Stop SB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/malton-go-station-route-505-stop/1#trips,East,zum-bovaird,512
malton-go-station-route-505-stop,Queen - Zum Bovaird Station Stop SB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/malton-go-station-route-505-stop/1#trips,East,zum-bovaird,512
malton-go-station-route-505-stop,Woodslea - Zum Bovaird Station Stop SB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/malton-go-station-route-505-stop/1#trips,East,zum-bovaird,512
malton-go-station-route-505-stop,Steeles - Zum Bovaird Station Stop SB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/malton-go-station-route-505-stop/1#trips,East,zum-bovaird,512
malton-go-station-route-505-stop,Morning Star - Zum Bovaird Stop SB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/malton-go-station-route-505-stop/1#trips,East,zum-bovaird,512
malton-go-station-route-505-stop,Airport Rd s/of Derry Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/malton-go-station-route-505-stop/1#trips,East,zum-bovaird,512
malton-go-station-route-505-stop,Viscount Rd s/of American Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/malton-go-station-route-505-stop/1#trips,East,zum-bovaird,512
malton-go-station-route-505-stop,Viscount Station - Route 505A Stop,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/malton-go-station-route-505-stop/1#trips,East,zum-bovaird,512
malton-go-station-route-505-stop,Derry - Zum Bovaird Stop SB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/malton-go-station-route-505-stop/1#trips,East,zum-bovaird,512
malton-go-station-route-505-stop,Malton GO Station - Route 505 Stop,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/malton-go-station-route-505-stop/1#trips,East,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,Malton GO Station - Route 505 Stop,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,Derry - Zum Bovaird Stop NB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,Viscount Station - Route 505A Stop,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,American Dr w/of Viscount Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,Airport Rd n/of American Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,Airport Rd s/of Derry Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,Morning Star - Zum Bovaird Stop NB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,Steeles - Zum Bovaird Station Stop NB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,Intermodal - Zum Bovaird Station Stop NB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,Queen - Zum Bovaird Station Stop NB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,Williams - Zum Bovaird Station Stop NB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,Cottrelle - Zum Bovaird Station Stop NB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,Airport Road - Zum Bovaird Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,Torbram - Zum Bovaird Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,Brampton Civic Hospital - Zum Bovaird Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,Bramalea - Zum Bovaird Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,Dixie - Zum Bovaird Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,Trinity Common Terminal-5/5A EB/ 505/505A EB Stop,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,Trinity Common Terminal - 5/5A WB/ 505 WB/17 Stop,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,Heart Lake - Zum Bovaird Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,Kennedy - Zum Bovaird Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,Main - Zum Bovaird Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,McLaughlin- Zum Bovaird Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,Chinguacousy - Zum Bovaird Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,Worthington - Zum Bovaird Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
mount-pleasant-go-station-55a505-zum-bovaird,Mount Pleasant GO Station - 5/5A/505 Zum Bovaird,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-bovaird/512/mount-pleasant-go-station-55a505-zum-bovaird/2#trips,West,zum-bovaird,512
511-zum-steeles-east-gtt-511-zum-steeles-eastbound,Lisgar GO Station - Route 11/511 Stop,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-east-gtt-511-zum-steeles-eastbound/1#trips,East,zum-steeles,514
511-zum-steeles-east-gtt-511-zum-steeles-eastbound,Argentia - Zum Steeles Stop EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-east-gtt-511-zum-steeles-eastbound/1#trips,East,zum-steeles,514
511-zum-steeles-east-gtt-511-zum-steeles-eastbound,Winston Churchill - Zum Steeles Station Stop EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-east-gtt-511-zum-steeles-eastbound/1#trips,East,zum-steeles,514
511-zum-steeles-east-gtt-511-zum-steeles-eastbound,Heritage - Zum Steeles Station Stop EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-east-gtt-511-zum-steeles-eastbound/1#trips,East,zum-steeles,514
511-zum-steeles-east-gtt-511-zum-steeles-eastbound,Heritage Rd at Amazon Fulfillment Centre YYZ4,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-east-gtt-511-zum-steeles-eastbound/1#trips,East,zum-steeles,514
511-zum-steeles-east-gtt-511-zum-steeles-eastbound,Hereford - Zum Steeles Station Stop EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-east-gtt-511-zum-steeles-eastbound/1#trips,East,zum-steeles,514
511-zum-steeles-east-gtt-511-zum-steeles-eastbound,Mississauga Road - Zum Steeles Station Stop EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-east-gtt-511-zum-steeles-eastbound/1#trips,East,zum-steeles,514
511-zum-steeles-east-gtt-511-zum-steeles-eastbound,Financial - Zum Steeles Station Stop EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-east-gtt-511-zum-steeles-eastbound/1#trips,East,zum-steeles,514
511-zum-steeles-east-gtt-511-zum-steeles-eastbound,Mavis - Zum Steeles Station Stop EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-east-gtt-511-zum-steeles-eastbound/1#trips,East,zum-steeles,514
511-zum-steeles-east-gtt-511-zum-steeles-eastbound,Sheridan College Terminal - 11/51/511/511C EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-east-gtt-511-zum-steeles-eastbound/1#trips,East,zum-steeles,514
511-zum-steeles-east-gtt-511-zum-steeles-eastbound,Malta - Zum Steeles Station Stop EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-east-gtt-511-zum-steeles-eastbound/1#trips,East,zum-steeles,514
511-zum-steeles-east-gtt-511-zum-steeles-eastbound,Brampton Gateway Terminal Route 511/511A/511C EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-east-gtt-511-zum-steeles-eastbound/1#trips,East,zum-steeles,514
511-zum-steeles-east-gtt-511-zum-steeles-eastbound,Kennedy - Zum Steeles Station Stop EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-east-gtt-511-zum-steeles-eastbound/1#trips,East,zum-steeles,514
511-zum-steeles-east-gtt-511-zum-steeles-eastbound,First Gulf - Zum Steeles Station Stop EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-east-gtt-511-zum-steeles-eastbound/1#trips,East,zum-steeles,514
511-zum-steeles-east-gtt-511-zum-steeles-eastbound,Tomken - Zum Steeles Station Stop EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-east-gtt-511-zum-steeles-eastbound/1#trips,East,zum-steeles,514
511-zum-steeles-east-gtt-511-zum-steeles-eastbound,Dixie - Zum Steeles Station Stop EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-east-gtt-511-zum-steeles-eastbound/1#trips,East,zum-steeles,514
511-zum-steeles-east-gtt-511-zum-steeles-eastbound,Bramalea GO Station-Route 11/11A/511/A/C EB Stop,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-east-gtt-511-zum-steeles-eastbound/1#trips,East,zum-steeles,514
511-zum-steeles-east-gtt-511-zum-steeles-eastbound,Torbram - Zum Steeles Station Stop EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-east-gtt-511-zum-steeles-eastbound/1#trips,East,zum-steeles,514
511-zum-steeles-east-gtt-511-zum-steeles-eastbound,Airport Road - Zum Steeles Station Stop EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-east-gtt-511-zum-steeles-eastbound/1#trips,East,zum-steeles,514
511-zum-steeles-east-gtt-511-zum-steeles-eastbound,Goreway - Zum Steeles Station Stop EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-east-gtt-511-zum-steeles-eastbound/1#trips,East,zum-steeles,514
511-zum-steeles-east-gtt-511-zum-steeles-eastbound,Finch - Zum Steeles Station Stop EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-east-gtt-511-zum-steeles-eastbound/1#trips,East,zum-steeles,514
511-zum-steeles-east-gtt-511-zum-steeles-eastbound,Darcel - Zum Steeles Stop,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-east-gtt-511-zum-steeles-eastbound/1#trips,East,zum-steeles,514
511-zum-steeles-east-gtt-511-zum-steeles-eastbound,Finch Ave w/of Humber College Blvd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-east-gtt-511-zum-steeles-eastbound/1#trips,East,zum-steeles,514
511-zum-steeles-east-gtt-511-zum-steeles-eastbound,Humber College Terminal- Zum Steeles 511/511A/511C,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-east-gtt-511-zum-steeles-eastbound/1#trips,East,zum-steeles,514
511-zum-steeles-westbound-511a-zum-steeles-west-br,Humber College Terminal- Zum Steeles 511/511A/511C,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-westbound-511a-zum-steeles-west-br/2#trips,West,zum-steeles,514
511-zum-steeles-westbound-511a-zum-steeles-west-br,Finch Ave w/of Humber College Blvd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-westbound-511a-zum-steeles-west-br/2#trips,West,zum-steeles,514
511-zum-steeles-westbound-511a-zum-steeles-west-br,Longo Circle - Zum Steeles Stop,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-westbound-511a-zum-steeles-west-br/2#trips,West,zum-steeles,514
511-zum-steeles-westbound-511a-zum-steeles-west-br,Finch - Zum Steeles Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-westbound-511a-zum-steeles-west-br/2#trips,West,zum-steeles,514
511-zum-steeles-westbound-511a-zum-steeles-west-br,Goreway - Zum Steeles Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-westbound-511a-zum-steeles-west-br/2#trips,West,zum-steeles,514
511-zum-steeles-westbound-511a-zum-steeles-west-br,Airport Road - Zum Steeles Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-westbound-511a-zum-steeles-west-br/2#trips,West,zum-steeles,514
511-zum-steeles-westbound-511a-zum-steeles-west-br,Torbram - Zum Steeles Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-westbound-511a-zum-steeles-west-br/2#trips,West,zum-steeles,514
511-zum-steeles-westbound-511a-zum-steeles-west-br,Bramalea GO Station-Route 11/11A/511/A/C WB Stop,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-westbound-511a-zum-steeles-west-br/2#trips,West,zum-steeles,514
511-zum-steeles-westbound-511a-zum-steeles-west-br,Dixie - Zum Steeles Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-westbound-511a-zum-steeles-west-br/2#trips,West,zum-steeles,514
511-zum-steeles-westbound-511a-zum-steeles-west-br,West Drive - Zum Steeles Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-westbound-511a-zum-steeles-west-br/2#trips,West,zum-steeles,514
511-zum-steeles-westbound-511a-zum-steeles-west-br,Rutherford - Zum Steeles Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-westbound-511a-zum-steeles-west-br/2#trips,West,zum-steeles,514
511-zum-steeles-westbound-511a-zum-steeles-west-br,Kennedy - Zum Steeles Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-westbound-511a-zum-steeles-west-br/2#trips,West,zum-steeles,514
511-zum-steeles-westbound-511a-zum-steeles-west-br,Brampton Gateway Terminal Route 511/511A/511C EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-westbound-511a-zum-steeles-west-br/2#trips,West,zum-steeles,514
511-zum-steeles-westbound-511a-zum-steeles-west-br,Brampton Gateway Terminal Route 11/51/511/511C WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-westbound-511a-zum-steeles-west-br/2#trips,West,zum-steeles,514
511-zum-steeles-westbound-511a-zum-steeles-west-br,McMurchy - Zum Steeles Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-westbound-511a-zum-steeles-west-br/2#trips,West,zum-steeles,514
511-zum-steeles-westbound-511a-zum-steeles-west-br,Sheridan College Terminal - 11/51/511/511C EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-westbound-511a-zum-steeles-west-br/2#trips,West,zum-steeles,514
511-zum-steeles-westbound-511a-zum-steeles-west-br,Sheridan College Term - 3/3A/4/4A/11/51/511/104 WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-westbound-511a-zum-steeles-west-br/2#trips,West,zum-steeles,514
511-zum-steeles-westbound-511a-zum-steeles-west-br,Chinguacousy - Zum Steeles Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-westbound-511a-zum-steeles-west-br/2#trips,West,zum-steeles,514
511-zum-steeles-westbound-511a-zum-steeles-west-br,Financial - Zum Steeles Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-westbound-511a-zum-steeles-west-br/2#trips,West,zum-steeles,514
511-zum-steeles-westbound-511a-zum-steeles-west-br,Mississauga Road - Zum Steeles Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/zum-steeles/514/511-zum-steeles-westbound-511a-zum-steeles-west-br/2#trips,West,zum-steeles,514
