RT_NM,STP_NM,RT_STP_NUM,RT_NUM_STPS,RT_LINK,RT_DIR,RT_GRP,RT_NUM
mount-pleasant-go-station-route-9-stop,Vodden St E at Hansen Rd,39,62,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/vodden/522/mount-pleasant-go-station-route-9-stop/2#trips,West,vodden,522
mount-pleasant-go-station-route-9-stop,Vodden St e/of Kennedy Rd,40,62,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/vodden/522/mount-pleasant-go-station-route-9-stop/2#trips,West,vodden,522
mount-pleasant-go-station-route-9-stop,Vodden St E w/of Kennedy Rd N,41,62,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/vodden/522/mount-pleasant-go-station-route-9-stop/2#trips,West,vodden,522
mount-pleasant-go-station-route-9-stop,Vodden St E at Garfield Cres (E),42,62,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/vodden/522/mount-pleasant-go-station-route-9-stop/2#trips,West,vodden,522
mount-pleasant-go-station-route-9-stop,Vodden St E at Centre St N,43,62,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/vodden/522/mount-pleasant-go-station-route-9-stop/2#trips,West,vodden,522
mount-pleasant-go-station-route-9-stop,Vodden St E opp Ken Whillans Dr,44,62,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/vodden/522/mount-pleasant-go-station-route-9-stop/2#trips,West,vodden,522
mount-pleasant-go-station-route-9-stop,Vodden St W w/of Main St N,45,62,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/vodden/522/mount-pleasant-go-station-route-9-stop/2#trips,West,vodden,522
mount-pleasant-go-station-route-9-stop,Vodden St W at Rosebud Ave,46,62,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/vodden/522/mount-pleasant-go-station-route-9-stop/2#trips,West,vodden,522
mount-pleasant-go-station-route-9-stop,Vodden St W at English St,47,62,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/vodden/522/mount-pleasant-go-station-route-9-stop/2#trips,West,vodden,522
mount-pleasant-go-station-route-9-stop,Vodden St W at Talbot St,48,62,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/vodden/522/mount-pleasant-go-station-route-9-stop/2#trips,West,vodden,522
mount-pleasant-go-station-route-9-stop,Vodden St W at Roseland Gate,49,62,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/vodden/522/mount-pleasant-go-station-route-9-stop/2#trips,West,vodden,522
mount-pleasant-go-station-route-9-stop,Williams Pky W w/of Royal Orchard Dr,50,62,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/vodden/522/mount-pleasant-go-station-route-9-stop/2#trips,West,vodden,522
mount-pleasant-go-station-route-9-stop,Williams Pky W at McLaughlin Rd N,51,62,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/vodden/522/mount-pleasant-go-station-route-9-stop/2#trips,West,vodden,522
mount-pleasant-go-station-route-9-stop,Williams Pky W w/of McLaughlin Rd N,52,62,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/vodden/522/mount-pleasant-go-station-route-9-stop/2#trips,West,vodden,522
mount-pleasant-go-station-route-9-stop,Williams Pky W at Fletchers Creek Blvd,53,62,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/vodden/522/mount-pleasant-go-station-route-9-stop/2#trips,West,vodden,522
mount-pleasant-go-station-route-9-stop,Fletchers Creek Blvd n/of Porchlight Rd,54,62,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/vodden/522/mount-pleasant-go-station-route-9-stop/2#trips,West,vodden,522
mount-pleasant-go-station-route-9-stop,Fletchers Creek Blvd opp Binder Twine Trail,55,62,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/vodden/522/mount-pleasant-go-station-route-9-stop/2#trips,West,vodden,522
mount-pleasant-go-station-route-9-stop,Fletchers Creek Blvd at Dwellers Rd,56,62,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/vodden/522/mount-pleasant-go-station-route-9-stop/2#trips,West,vodden,522
mount-pleasant-go-station-route-9-stop,Bovaird Dr W w/of Edenbrook Hill Dr,57,62,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/vodden/522/mount-pleasant-go-station-route-9-stop/2#trips,West,vodden,522
mount-pleasant-go-station-route-9-stop,Chinguacousy - Zum Bovaird Station Stop WB,58,62,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/vodden/522/mount-pleasant-go-station-route-9-stop/2#trips,West,vodden,522
mount-pleasant-go-station-route-9-stop,Bovaird Dr W e/of Brisdale Dr,59,62,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/vodden/522/mount-pleasant-go-station-route-9-stop/2#trips,West,vodden,522
mount-pleasant-go-station-route-9-stop,Worthington - Zum Bovaird Station Stop WB,60,62,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/vodden/522/mount-pleasant-go-station-route-9-stop/2#trips,West,vodden,522
mount-pleasant-go-station-route-9-stop,Bovaird Dr e/of Lagerfeld Dr,61,62,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/vodden/522/mount-pleasant-go-station-route-9-stop/2#trips,West,vodden,522
mount-pleasant-go-station-route-9-stop,Mount Pleasant GO Station  Route 9 Stop,62,62,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/vodden/522/mount-pleasant-go-station-route-9-stop/2#trips,West,vodden,522
10-south-industrial-northbound-bramalea-terminal-r,Kennedy Rd S n/of First Gulf Blvd,1,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,Kennedy Rd s/of Steeles Ave,2,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,Kennedy - Zum Steeles Station Stop EB,3,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,Rutherford Rd s/of Bramsteele Rd,4,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,Rutherford Rd S n/of Bramsteele Rd,5,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,Rutherford Rd S at Glidden Rd,6,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,Rutherford Rd S at Selby Rd,7,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,Rutherford Rd S opp Stafford Rd,8,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,Rutherford Rd S at Clarence St,9,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,Orenda Rd e/of Rutherford Rd S,10,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,Orenda Rd btwn Rutherford Rd S & Heart Lake Rd,11,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,Orenda Rd opp Heart Lake Rd,12,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,Orenda Rd opp Tilbury Crt,13,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,Orenda Rd at 237 Orenda Rd,14,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,Orenda Rd at Titan Rd,15,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,West Dr n/of Orenda Rd,16,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,West Dr s/of Clark Blvd ( 55 West Dr ),17,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,Clark Blvd e/of West Dr,18,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,Clark Blvd at 185 Clark Blvd,19,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,Clark Blvd at Terese Rd,20,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,Clark Blvd at Braemar Dr,21,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,Clark Blvd at Briar Path,22,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,Clark Blvd w/of Central Park Dr,23,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,Central Park Dr n/of Clark Blvd,24,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,Knightsbridge Rd w/of Central Park Drive,25,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,Team Canada Dr btwn Knightsbridge & Peel Cente Dr,26,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-northbound-bramalea-terminal-r,Bramalea Terminal Route 13/20 Stop,27,27,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-northbound-bramalea-terminal-r/1#trips,North,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,Bramalea Terminal Route 10/16 Stop,1,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,Central Park Dr s/of Knightsbridge Rd,2,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,Clark Blvd w/of Peel Centre Dr,3,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,Clark Blvd e/of Dixie Rd,4,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,Clark Blvd at Lisa St,5,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,Clark Blvd opp 185 Clark Blvd,6,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,West Dr s/of Clark Blvd,7,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,West Dr at 60 West Dr,8,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,West Dr at Norpak Whse,9,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,West Dr s/of Orenda Rd,10,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,Glidden Rd w/of West Dr,11,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,Glidden Rd at Blair Dr,12,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,Glidden Rd at Heart Lake Rd,13,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,Glidden Rd w/of Heart Lake Rd,14,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,Glidden Rd at Hale Rd,15,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,Hale Rd s/of Glidden Rd,16,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,Hale Rd btwn Glidden Rd & Bramsteele Ave,17,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,Hale Rd n/of Bramsteele Ave,18,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,Bramsteele Ave e/of Rutherford Rd,19,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,Rutherford Rd S at Steeles Ave E,20,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,First Gulf Blvd n/of Biscayne Cres (N),21,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,Biscayne Cres e/of First Gulf Blvd (S),22,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,Biscayne Cres e/of Clipper Crt,23,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,Biscayne Cres at 150 Biscayne Cres,24,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,Biscayne Cres e/of First Gulf Blvd (N),25,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,First Gulf Blvd at Biscayne Cres S,26,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,First Gulf Blvd btwn Biscayne Cres (S) and Kennedy,27,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
10-south-industrial-southbound-kennedy-rd-s-nof-fi,Kennedy Rd S n/of First Gulf Blvd,28,28,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/south-industrial/464/10-south-industrial-southbound-kennedy-rd-s-nof-fi/2#trips,South,south-industrial,464
11-steeles-eastbound-11-steeles-eb-gate-11a-steele,Lisgar GO Station - Route 11/511 Stop,1,64,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/steeles/465/11-steeles-eastbound-11-steeles-eb-gate-11a-steele/1#trips,East,steeles,465
11-steeles-eastbound-11-steeles-eb-gate-11a-steele,Argentia - Zum Steeles Stop EB,2,64,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/steeles/465/11-steeles-eastbound-11-steeles-eb-gate-11a-steele/1#trips,East,steeles,465
11-steeles-eastbound-11-steeles-eb-gate-11a-steele,Winston Churchill Blvd n/of Steeles Ave,3,64,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/steeles/465/11-steeles-eastbound-11-steeles-eb-gate-11a-steele/1#trips,East,steeles,465
