index,TRIP_ID,RT_ID,RT_NAME,RT_VER,STP_NM,RT_ID_VER,RT_DIR,RT_GRP,RT_GRP_NUM,RT_STP_NUM,RT_NUM_STPS,ROUTE_ID,V_ID,STP_ARV_TM,DATA_TYPE,NXT_STP_NM,DTS_2_NXT_STP,STP_ARV_DTTM
170,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Knightsbridge Rd w/of Central Park Drive,15_2,South,bramalea,470,30,49,15-345,2209,1716441830.0,IE,Team Canada Dr btwn Knightsbridge & Peel Cente Dr,0.13,2024-05-23 01:23:50-04:00
195,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Team Canada Dr btwn Knightsbridge & Peel Cente Dr,15_2,South,bramalea,470,31,49,15-345,2209,1716441882.0,CE,Bramalea Terminal Route 15/15A SB Stop,0.17,2024-05-23 01:24:42-04:00
196,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Terminal Route 15/15A SB Stop,15_2,South,bramalea,470,32,49,15-345,2209,1716442000.0,CE,Knightsbridge Rd btwn Central Park & Kings Cross,0.38,2024-05-23 01:26:40-04:00
171,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Knightsbridge Rd btwn Central Park & Kings Cross,15_2,South,bramalea,470,33,49,15-345,2209,1716442041.0,IE,Knightsbridge Rd at Bramalea Rd,0.24,2024-05-23 01:27:21-04:00
197,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Knightsbridge Rd at Bramalea Rd,15_2,South,bramalea,470,34,49,15-345,2209,1716442083.0,CE,Bramalea Rd s/of Clark Blvd,0.33,2024-05-23 01:28:03-04:00
198,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd s/of Clark Blvd,15_2,South,bramalea,470,35,49,15-345,2209,1716442158.0,CE,Bramalea Rd at Balmoral Dr,0.6,2024-05-23 01:29:18-04:00
172,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Balmoral Dr,15_2,South,bramalea,470,36,49,15-345,2209,1716442189.0,IE,Bramalea Rd at Algonquin Blvd,0.32,2024-05-23 01:29:49-04:00
199,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Algonquin Blvd,15_2,South,bramalea,470,37,49,15-345,2209,1716442239.0,CE,Bramalea Rd at Alexandria Gate,0.35,2024-05-23 01:30:39-04:00
200,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Alexandria Gate,15_2,South,bramalea,470,38,49,15-345,2209,1716442288.0,CE,Bramalea Rd n/of Avondale Blvd,0.34,2024-05-23 01:31:28-04:00
201,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd n/of Avondale Blvd,15_2,South,bramalea,470,39,49,15-345,2209,1716442329.0,CE,Bramalea Rd s/of East Dr,0.29,2024-05-23 01:32:09-04:00
173,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd s/of East Dr,15_2,South,bramalea,470,40,49,15-345,2209,1716442375.0,IE,Bramalea Rd at Orenda Rd,0.17,2024-05-23 01:32:55-04:00
203,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Orenda Rd,15_2,South,bramalea,470,41,49,15-345,2209,1716442551.0,CE,Bramalea GO Station - Route 15/15A NB Stop,0.48,2024-05-23 01:35:51-04:00
204,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea GO Station - Route 15/15A NB Stop,15_2,South,bramalea,470,42,49,15-345,2209,1716442559.0,CE,Bramalea GO Station - Route 15 SB/115 SB Stop,0.02,2024-05-23 01:35:59-04:00
174,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea GO Station - Route 15 SB/115 SB Stop,15_2,South,bramalea,470,43,49,15-345,2209,1716442621.0,IE,Bramalea Rd s/of Hwy 407,1.03,2024-05-23 01:37:01-04:00
175,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd s/of Hwy 407,15_2,South,bramalea,470,44,49,15-345,2209,1716442846.0,IE,Bramalea Rd n/of Drew Rd,0.53,2024-05-23 01:40:46-04:00
176,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd n/of Drew Rd,15_2,South,bramalea,470,45,49,15-345,2209,1716442874.0,IE,Bramalea Rd at Drew Rd,0.62,2024-05-23 01:41:14-04:00
205,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Drew Rd,15_2,South,bramalea,470,46,49,15-345,2209,1716442910.0,CE,Bramalea Rd at Boylen Rd,0.41,2024-05-23 01:41:50-04:00
177,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Boylen Rd,15_2,South,bramalea,470,47,49,15-345,2209,1716442966.0,IE,Bramalea Rd at Derry Rd,0.34,2024-05-23 01:42:46-04:00
178,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Derry Rd,15_2,South,bramalea,470,48,49,15-345,2209,1716442979.0,IE,Telford Way at Tranmere Dr,0.67,2024-05-23 01:42:59-04:00
179,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Telford Way at Tranmere Dr,15_2,South,bramalea,470,49,49,15-345,2209,1716443092.0,IE,--,0.0,2024-05-23 01:44:52-04:00
180,23923840-240429-MULTI-Weekday-01,15,Bramalea,1,Tranmere Dr at Boylen Rd,15_1,North,bramalea,470,3,50,15-345,2209,1716443404.0,IE,Tranmere Dr n/of Gage Crt,0.11,2024-05-23 01:50:04-04:00
206,23923840-240429-MULTI-Weekday-01,15,Bramalea,1,Tranmere Dr n/of Gage Crt,15_1,North,bramalea,470,4,50,15-345,2209,1716443430.0,CE,Tranmere Dr at Drew Rd,0.25,2024-05-23 01:50:30-04:00
181,23923840-240429-MULTI-Weekday-01,15,Bramalea,1,Tranmere Dr at Drew Rd,15_1,North,bramalea,470,5,50,15-345,2209,1716443441.0,IE,Bramalea Rd n/of Drew Rd,0.73,2024-05-23 01:50:41-04:00
207,23923840-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Drew Rd,15_1,North,bramalea,470,6,50,15-345,2209,1716443462.0,CE,Bramalea Rd at Norampac (7447 Bramalea Rd),0.2,2024-05-23 01:51:02-04:00
209,23923840-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Norampac (7447 Bramalea Rd),15_1,North,bramalea,470,7,50,15-345,2209,1716443523.0,CE,Bramalea Rd at 7655 Bramalea Rd,0.6,2024-05-23 01:52:03-04:00
210,23923840-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at 7655 Bramalea Rd,15_1,North,bramalea,470,8,50,15-345,2209,1716443644.0,CE,Bramalea GO Station - Route 15/15A NB Stop,1.18,2024-05-23 01:54:04-04:00
182,23923840-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea GO Station - Route 15/15A NB Stop,15_1,North,bramalea,470,9,50,15-345,2209,1716443719.0,IE,Bramalea Rd n/of Steeles Ave E,0.42,2024-05-23 01:55:19-04:00
211,23923840-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Steeles Ave E,15_1,North,bramalea,470,10,50,15-345,2209,1716443772.0,CE,Bramalea Rd at East Dr,0.19,2024-05-23 01:56:12-04:00
183,23923840-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at East Dr,15_1,North,bramalea,470,11,50,15-345,2209,1716443888.0,IE,Bramalea Rd n/of East Dr,0.19,2024-05-23 01:58:08-04:00
212,23923840-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of East Dr,15_1,North,bramalea,470,12,50,15-345,2209,1716443928.0,CE,Bramalea Rd n/of Dearbourne Blvd,0.2,2024-05-23 01:58:48-04:00
184,23923840-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Dearbourne Blvd,15_1,North,bramalea,470,13,50,15-345,2209,1716443967.0,IE,Bramalea Rd opp Alexandria Gate,0.3,2024-05-23 01:59:27-04:00
213,23923840-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd opp Alexandria Gate,15_1,North,bramalea,470,14,50,15-345,2209,1716444016.0,CE,Bramalea Rd opp Algonquin Blvd,0.37,2024-05-23 02:00:16-04:00
185,23923840-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd opp Algonquin Blvd,15_1,North,bramalea,470,15,50,15-345,2209,1716444055.0,IE,Bramalea Rd at Balmoral Dr,0.27,2024-05-23 02:00:55-04:00
186,23923840-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Balmoral Dr,15_1,North,bramalea,470,16,50,15-345,2209,1716444071.0,IE,Bramalea Rd at Clark Blvd,0.66,2024-05-23 02:01:11-04:00
187,23923840-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Clark Blvd,15_1,North,bramalea,470,17,50,15-345,2209,1716444135.0,IE,Knightsbridge Rd w/of Bramalea Rd,0.33,2024-05-23 02:02:15-04:00
188,23923840-240429-MULTI-Weekday-01,15,Bramalea,1,Knightsbridge Rd w/of Bramalea Rd,15_1,North,bramalea,470,18,50,15-345,2209,1716444166.0,IE,Knightsbridge Rd btwn Kings Cross & Central Pk Dr,0.31,2024-05-23 02:02:46-04:00
189,23923840-240429-MULTI-Weekday-01,15,Bramalea,1,Knightsbridge Rd btwn Kings Cross & Central Pk Dr,15_1,North,bramalea,470,19,50,15-345,2209,1716444215.0,IE,--,0.0,2024-05-23 02:03:35-04:00
190,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Tranmere Dr at Boylen Rd,15_1,North,bramalea,470,3,50,15-345,1820,1716441367.0,IE,Tranmere Dr n/of Gage Crt,0.11,2024-05-23 01:16:07-04:00
214,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Tranmere Dr n/of Gage Crt,15_1,North,bramalea,470,4,50,15-345,1820,1716441387.0,CE,Tranmere Dr at Drew Rd,0.25,2024-05-23 01:16:27-04:00
191,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Tranmere Dr at Drew Rd,15_1,North,bramalea,470,5,50,15-345,1820,1716441395.0,IE,Bramalea Rd n/of Drew Rd,0.73,2024-05-23 01:16:35-04:00
215,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Drew Rd,15_1,North,bramalea,470,6,50,15-345,1820,1716441423.0,CE,Bramalea Rd at Norampac (7447 Bramalea Rd),0.2,2024-05-23 01:17:03-04:00
217,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Norampac (7447 Bramalea Rd),15_1,North,bramalea,470,7,50,15-345,1820,1716441503.0,CE,Bramalea Rd at 7655 Bramalea Rd,0.6,2024-05-23 01:18:23-04:00
192,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at 7655 Bramalea Rd,15_1,North,bramalea,470,8,50,15-345,1820,1716441602.0,IE,Bramalea GO Station - Route 15/15A NB Stop,1.18,2024-05-23 01:20:02-04:00
193,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea GO Station - Route 15/15A NB Stop,15_1,North,bramalea,470,9,50,15-345,1820,1716441734.0,IE,Bramalea Rd n/of Steeles Ave E,0.42,2024-05-23 01:22:14-04:00
194,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Steeles Ave E,15_1,North,bramalea,470,10,50,15-345,1820,1716441855.0,IE,Bramalea Rd at East Dr,0.19,2024-05-23 01:24:15-04:00
195,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at East Dr,15_1,North,bramalea,470,11,50,15-345,1820,1716441927.0,IE,Bramalea Rd n/of East Dr,0.19,2024-05-23 01:25:27-04:00
218,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of East Dr,15_1,North,bramalea,470,12,50,15-345,1820,1716441972.0,CE,Bramalea Rd n/of Dearbourne Blvd,0.2,2024-05-23 01:26:12-04:00
196,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Dearbourne Blvd,15_1,North,bramalea,470,13,50,15-345,1820,1716442014.0,IE,Bramalea Rd opp Alexandria Gate,0.3,2024-05-23 01:26:54-04:00
219,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd opp Alexandria Gate,15_1,North,bramalea,470,14,50,15-345,1820,1716442059.0,CE,Bramalea Rd opp Algonquin Blvd,0.37,2024-05-23 01:27:39-04:00
197,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd opp Algonquin Blvd,15_1,North,bramalea,470,15,50,15-345,1820,1716442095.0,IE,Bramalea Rd at Balmoral Dr,0.27,2024-05-23 01:28:15-04:00
220,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Balmoral Dr,15_1,North,bramalea,470,16,50,15-345,1820,1716442179.0,CE,Bramalea Rd at Clark Blvd,0.66,2024-05-23 01:29:39-04:00
198,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Clark Blvd,15_1,North,bramalea,470,17,50,15-345,1820,1716442214.0,IE,Knightsbridge Rd w/of Bramalea Rd,0.33,2024-05-23 01:30:14-04:00
199,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Knightsbridge Rd w/of Bramalea Rd,15_1,North,bramalea,470,18,50,15-345,1820,1716442262.0,IE,Knightsbridge Rd btwn Kings Cross & Central Pk Dr,0.31,2024-05-23 01:31:02-04:00
200,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Knightsbridge Rd btwn Kings Cross & Central Pk Dr,15_1,North,bramalea,470,19,50,15-345,1820,1716442296.0,IE,Knightsbridge Rd w/of Central Park Drive,0.19,2024-05-23 01:31:36-04:00
222,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Knightsbridge Rd w/of Central Park Drive,15_1,North,bramalea,470,20,50,15-345,1820,1716442323.0,CE,Team Canada Dr btwn Knightsbridge & Peel Cente Dr,0.13,2024-05-23 01:32:03-04:00
201,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Team Canada Dr btwn Knightsbridge & Peel Cente Dr,15_1,North,bramalea,470,21,50,15-345,1820,1716442362.0,IE,Bramalea Terminal Route 15/15A NB Stop,0.17,2024-05-23 01:32:42-04:00
223,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Terminal Route 15/15A NB Stop,15_1,North,bramalea,470,22,50,15-345,1820,1716442660.0,CE,Knightsbridge Rd btwn Central Park & Kings Cross,0.38,2024-05-23 01:37:40-04:00
202,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Knightsbridge Rd btwn Central Park & Kings Cross,15_1,North,bramalea,470,23,50,15-345,1820,1716442791.0,IE,Knightsbridge Rd at Bramalea Rd,0.24,2024-05-23 01:39:51-04:00
224,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Knightsbridge Rd at Bramalea Rd,15_1,North,bramalea,470,24,50,15-345,1820,1716442796.0,CE,Bramalea Rd n/of Fleetwood Cres,0.11,2024-05-23 01:39:56-04:00
225,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Fleetwood Cres,15_1,North,bramalea,470,25,50,15-345,1820,1716442810.0,CE,Bramalea Rd at Queen St E,0.32,2024-05-23 01:40:10-04:00
226,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Queen St E,15_1,North,bramalea,470,26,50,15-345,1820,1716442817.0,CE,Bramalea Rd n/of Queen St E,0.15,2024-05-23 01:40:17-04:00
227,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Queen St E,15_1,North,bramalea,470,27,50,15-345,1820,1716442834.0,CE,Bramalea Rd at Goodwood Rd,0.38,2024-05-23 01:40:34-04:00
203,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Goodwood Rd,15_1,North,bramalea,470,28,50,15-345,1820,1716442845.0,IE,Bramalea Rd n/of Central Park Dr,0.42,2024-05-23 01:40:45-04:00
228,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Central Park Dr,15_1,North,bramalea,470,29,50,15-345,1820,1716442880.0,CE,Bramalea Rd at Williams Pky E,0.57,2024-05-23 01:41:20-04:00
229,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Williams Pky E,15_1,North,bramalea,470,30,50,15-345,1820,1716442902.0,CE,Bramalea Rd n/of Jackson Rd,0.35,2024-05-23 01:41:42-04:00
230,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Jackson Rd,15_1,North,bramalea,470,31,50,15-345,1820,1716442928.0,CE,Bramalea Rd at North Park Dr,0.42,2024-05-23 01:42:08-04:00
204,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at North Park Dr,15_1,North,bramalea,470,32,50,15-345,1820,1716442954.0,IE,Bramalea Rd n/of Trillium Crt,0.27,2024-05-23 01:42:34-04:00
231,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Trillium Crt,15_1,North,bramalea,470,33,50,15-345,1820,1716442979.0,CE,Bramalea Rd at Professor's Lake Pky,0.15,2024-05-23 01:42:59-04:00
232,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Professor's Lake Pky,15_1,North,bramalea,470,34,50,15-345,1820,1716443032.0,CE,Bramalea Rd at Bovaird Dr E,0.32,2024-05-23 01:43:52-04:00
205,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Bovaird Dr E,15_1,North,bramalea,470,35,50,15-345,1820,1716443078.0,IE,Bramalea Rd n/of Bovaird Dr E,0.26,2024-05-23 01:44:38-04:00
206,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Bovaird Dr E,15_1,North,bramalea,470,36,50,15-345,1820,1716443093.0,IE,Bramalea Rd n/of Peter Robertson Blvd,0.24,2024-05-23 01:44:53-04:00
233,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Peter Robertson Blvd,15_1,North,bramalea,470,37,50,15-345,1820,1716443120.0,CE,Bramalea Rd btwn Peter Robertson Blvd & Larkspur R,0.2,2024-05-23 01:45:20-04:00
207,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd btwn Peter Robertson Blvd & Larkspur R,15_1,North,bramalea,470,38,50,15-345,1820,1716443153.0,IE,Bramalea Rd at Larkspur Rd,0.34,2024-05-23 01:45:53-04:00
208,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Larkspur Rd,15_1,North,bramalea,470,39,50,15-345,1820,1716443160.0,IE,Bramalea Rd n/of Larkspur Rd,0.29,2024-05-23 01:46:00-04:00
209,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Larkspur Rd,15_1,North,bramalea,470,40,50,15-345,1820,1716443205.0,IE,Bramalea Rd at Sandalwood Pky E,0.28,2024-05-23 01:46:45-04:00
210,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Sandalwood Pky E,15_1,North,bramalea,470,41,50,15-345,1820,1716443251.0,IE,Bramalea Rd s/of Dewside Dr,0.49,2024-05-23 01:47:31-04:00
234,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd s/of Dewside Dr,15_1,North,bramalea,470,42,50,15-345,1820,1716443308.0,CE,Bramalea Rd btwn Dewside Dr & Father Tobin Rd,0.38,2024-05-23 01:48:28-04:00
211,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd btwn Dewside Dr & Father Tobin Rd,15_1,North,bramalea,470,43,50,15-345,1820,1716443382.0,IE,Bramalea Rd s/of Father Tobin Rd,0.22,2024-05-23 01:49:42-04:00
212,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd s/of Father Tobin Rd,15_1,North,bramalea,470,44,50,15-345,1820,1716443404.0,IE,Bramalea Rd at Heslop Cir,0.29,2024-05-23 01:50:04-04:00
235,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Heslop Cir,15_1,North,bramalea,470,45,50,15-345,1820,1716443424.0,CE,Countryside Dr w/of Bramalea Rd,0.24,2024-05-23 01:50:24-04:00
236,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Countryside Dr w/of Bramalea Rd,15_1,North,bramalea,470,46,50,15-345,1820,1716443432.0,CE,Bramalea Rd s/of Countryside Dr,0.08,2024-05-23 01:50:32-04:00
213,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd s/of Countryside Dr,15_1,North,bramalea,470,47,50,15-345,1820,1716443456.0,IE,Bramalea Rd s/of Inspire Blvd,0.86,2024-05-23 01:50:56-04:00
214,23923843-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd s/of Inspire Blvd,15_1,North,bramalea,470,48,50,15-345,1820,1716443584.0,IE,--,0.0,2024-05-23 01:53:04-04:00
215,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Tranmere Dr at Drew Rd,15_1,North,bramalea,470,5,50,15-345,2209,1716438006.0,IE,Bramalea Rd n/of Drew Rd,0.73,2024-05-23 00:20:06-04:00
237,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Drew Rd,15_1,North,bramalea,470,6,50,15-345,2209,1716438027.0,CE,Bramalea Rd at Norampac (7447 Bramalea Rd),0.2,2024-05-23 00:20:27-04:00
239,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Norampac (7447 Bramalea Rd),15_1,North,bramalea,470,7,50,15-345,2209,1716438087.0,CE,Bramalea Rd at 7655 Bramalea Rd,0.6,2024-05-23 00:21:27-04:00
216,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at 7655 Bramalea Rd,15_1,North,bramalea,470,8,50,15-345,2209,1716438161.0,IE,Bramalea GO Station - Route 15/15A NB Stop,1.18,2024-05-23 00:22:41-04:00
217,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea GO Station - Route 15/15A NB Stop,15_1,North,bramalea,470,9,50,15-345,2209,1716438370.0,IE,Bramalea Rd n/of Steeles Ave E,0.42,2024-05-23 00:26:10-04:00
218,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Steeles Ave E,15_1,North,bramalea,470,10,50,15-345,2209,1716438494.0,IE,Bramalea Rd at East Dr,0.19,2024-05-23 00:28:14-04:00
219,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at East Dr,15_1,North,bramalea,470,11,50,15-345,2209,1716438573.0,IE,Bramalea Rd n/of East Dr,0.19,2024-05-23 00:29:33-04:00
240,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of East Dr,15_1,North,bramalea,470,12,50,15-345,2209,1716438597.0,CE,Bramalea Rd n/of Dearbourne Blvd,0.2,2024-05-23 00:29:57-04:00
241,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Dearbourne Blvd,15_1,North,bramalea,470,13,50,15-345,2209,1716438632.0,CE,Bramalea Rd opp Alexandria Gate,0.3,2024-05-23 00:30:32-04:00
243,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd opp Alexandria Gate,15_1,North,bramalea,470,14,50,15-345,2209,1716438676.0,CE,Bramalea Rd opp Algonquin Blvd,0.37,2024-05-23 00:31:16-04:00
220,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd opp Algonquin Blvd,15_1,North,bramalea,470,15,50,15-345,2209,1716438699.0,IE,Bramalea Rd at Balmoral Dr,0.27,2024-05-23 00:31:39-04:00
221,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Balmoral Dr,15_1,North,bramalea,470,16,50,15-345,2209,1716438724.0,IE,Bramalea Rd at Clark Blvd,0.66,2024-05-23 00:32:04-04:00
222,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Clark Blvd,15_1,North,bramalea,470,17,50,15-345,2209,1716438818.0,IE,Knightsbridge Rd w/of Bramalea Rd,0.33,2024-05-23 00:33:38-04:00
223,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Knightsbridge Rd w/of Bramalea Rd,15_1,North,bramalea,470,18,50,15-345,2209,1716438826.0,IE,Knightsbridge Rd btwn Kings Cross & Central Pk Dr,0.31,2024-05-23 00:33:46-04:00
224,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Knightsbridge Rd btwn Kings Cross & Central Pk Dr,15_1,North,bramalea,470,19,50,15-345,2209,1716438879.0,IE,Knightsbridge Rd w/of Central Park Drive,0.19,2024-05-23 00:34:39-04:00
244,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Knightsbridge Rd w/of Central Park Drive,15_1,North,bramalea,470,20,50,15-345,2209,1716438903.0,CE,Team Canada Dr btwn Knightsbridge & Peel Cente Dr,0.13,2024-05-23 00:35:03-04:00
225,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Team Canada Dr btwn Knightsbridge & Peel Cente Dr,15_1,North,bramalea,470,21,50,15-345,2209,1716438936.0,IE,Bramalea Terminal Route 15/15A NB Stop,0.17,2024-05-23 00:35:36-04:00
245,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Terminal Route 15/15A NB Stop,15_1,North,bramalea,470,22,50,15-345,2209,1716439028.0,CE,Knightsbridge Rd btwn Central Park & Kings Cross,0.38,2024-05-23 00:37:08-04:00
246,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Knightsbridge Rd btwn Central Park & Kings Cross,15_1,North,bramalea,470,23,50,15-345,2209,1716439087.0,CE,Knightsbridge Rd at Bramalea Rd,0.24,2024-05-23 00:38:07-04:00
247,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Knightsbridge Rd at Bramalea Rd,15_1,North,bramalea,470,24,50,15-345,2209,1716439113.0,CE,Bramalea Rd n/of Fleetwood Cres,0.11,2024-05-23 00:38:33-04:00
226,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Fleetwood Cres,15_1,North,bramalea,470,25,50,15-345,2209,1716439153.0,IE,Bramalea Rd at Queen St E,0.32,2024-05-23 00:39:13-04:00
227,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Queen St E,15_1,North,bramalea,470,26,50,15-345,2209,1716439184.0,IE,Bramalea Rd n/of Queen St E,0.15,2024-05-23 00:39:44-04:00
248,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Queen St E,15_1,North,bramalea,470,27,50,15-345,2209,1716439263.0,CE,Bramalea Rd at Goodwood Rd,0.38,2024-05-23 00:41:03-04:00
228,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Goodwood Rd,15_1,North,bramalea,470,28,50,15-345,2209,1716439295.0,IE,Bramalea Rd n/of Central Park Dr,0.42,2024-05-23 00:41:35-04:00
229,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Central Park Dr,15_1,North,bramalea,470,29,50,15-345,2209,1716439367.0,IE,Bramalea Rd at Williams Pky E,0.57,2024-05-23 00:42:47-04:00
230,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Williams Pky E,15_1,North,bramalea,470,30,50,15-345,2209,1716439423.0,IE,Bramalea Rd n/of Jackson Rd,0.35,2024-05-23 00:43:43-04:00
249,23923866-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Jackson Rd,15_1,North,bramalea,470,31,50,15-345,2209,1716439455.0,CE,Bramalea Rd at North Park Dr,0.42,2024-05-23 00:44:15-04:00
